name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,from_biway
,11336,,399,5476,1,100.1871342,2,59,,connector,20,"LINESTRING (-112.1109746 33.445889, -112.111965 33.446248)",1
,11337,,5477,399,1,94.90504563,2,59,,connector,20,"LINESTRING (-112.1119645 33.44610400000001, -112.1109746 33.445889)",1
,11338,,399,5477,1,94.90504563,2,59,,connector,20,"LINESTRING (-112.1109746 33.445889, -112.1119645 33.44610400000001)",1
,11339,,5478,399,1,81.3570477,2,59,,connector,20,"LINESTRING (-112.111808 33.4461165, -112.1109746 33.445889)",1
,11340,,399,5478,1,81.3570477,2,59,,connector,20,"LINESTRING (-112.1109746 33.445889, -112.111808 33.4461165)",1
,11341,,5479,399,1,69.26487649,2,59,,connector,20,"LINESTRING (-112.111663 33.44613, -112.1109746 33.445889)",1
,11342,,399,5479,1,69.26487649,2,59,,connector,20,"LINESTRING (-112.1109746 33.445889, -112.111663 33.44613)",1
,11343,,5480,399,1,54.34456534,2,59,,connector,20,"LINESTRING (-112.1114882207726 33.44612392299459, -112.1109746 33.445889)",1
,11344,,399,5480,1,54.34456534,2,59,,connector,20,"LINESTRING (-112.1109746 33.445889, -112.1114882207726 33.44612392299459)",1
,11345,,5481,399,1,48.55531199,2,59,,connector,20,"LINESTRING (-112.111311 33.4462235, -112.1109746 33.445889)",1
,11346,,399,5481,1,48.55531199,2,59,,connector,20,"LINESTRING (-112.1109746 33.445889, -112.111311 33.4462235)",1
,11347,,5482,400,1,34.92811091,2,59,,connector,20,"LINESTRING (-112.1113425 33.4455365, -112.11097 33.4454911)",1
,11348,,400,5482,1,34.92811091,2,59,,connector,20,"LINESTRING (-112.11097 33.4454911, -112.1113425 33.4455365)",1
,11349,,5483,14,1,34.4305567,2,59,,connector,20,"LINESTRING (-112.112964 33.44667150000001, -112.1131507 33.4469391)",1
,11350,,14,5483,1,34.4305567,2,59,,connector,20,"LINESTRING (-112.1131507 33.4469391, -112.112964 33.44667150000001)",1
,11351,,5484,14,1,47.69096374,2,59,,connector,20,"LINESTRING (-112.1133452278745 33.44654210468252, -112.1131507 33.4469391)",1
,11352,,14,5484,1,47.69096374,2,59,,connector,20,"LINESTRING (-112.1131507 33.4469391, -112.1133452278745 33.44654210468252)",1
,11353,,5485,14,1,55.71524391,2,59,,connector,20,"LINESTRING (-112.1135088712861 33.44653692530647, -112.1131507 33.4469391)",1
,11354,,14,5485,1,55.71524391,2,59,,connector,20,"LINESTRING (-112.1131507 33.4469391, -112.1135088712861 33.44653692530647)",1
,11355,,5486,14,1,45.26955123,2,59,,connector,20,"LINESTRING (-112.1128023512536 33.44665403569007, -112.1131507 33.4469391)",1
,11356,,14,5486,1,45.26955123,2,59,,connector,20,"LINESTRING (-112.1131507 33.4469391, -112.1128023512536 33.44665403569007)",1
,11357,,5487,14,1,54.99473708,2,59,,connector,20,"LINESTRING (-112.1126315 33.44670050000001, -112.1131507 33.4469391)",1
,11358,,14,5487,1,54.99473708,2,59,,connector,20,"LINESTRING (-112.1131507 33.4469391, -112.1126315 33.44670050000001)",1
,11359,,5488,14,1,69.34753385,2,59,,connector,20,"LINESTRING (-112.112477 33.446669, -112.1131507 33.4469391)",1
,11360,,14,5488,1,69.34753385,2,59,,connector,20,"LINESTRING (-112.1131507 33.4469391, -112.112477 33.446669)",1
,11361,,5489,14,1,83.70850379,2,59,,connector,20,"LINESTRING (-112.1123065 33.4466735, -112.1131507 33.4469391)",1
,11362,,14,5489,1,83.70850379,2,59,,connector,20,"LINESTRING (-112.1131507 33.4469391, -112.1123065 33.4466735)",1
,11363,,5490,14,1,81.27833313,2,59,,connector,20,"LINESTRING (-112.1124355 33.446517, -112.1131507 33.4469391)",1
,11364,,14,5490,1,81.27833313,2,59,,connector,20,"LINESTRING (-112.1131507 33.4469391, -112.1124355 33.446517)",1
,11365,,5491,14,1,96.14418314,2,59,,connector,20,"LINESTRING (-112.112154 33.44670250000001, -112.1131507 33.4469391)",1
,11366,,14,5491,1,96.14418314,2,59,,connector,20,"LINESTRING (-112.1131507 33.4469391, -112.112154 33.44670250000001)",1
,11367,,5492,398,1,96.51914664,2,59,,connector,20,"LINESTRING (-112.1119835 33.446686, -112.110989 33.4469407)",1
,11368,,398,5492,1,96.51914664,2,59,,connector,20,"LINESTRING (-112.110989 33.4469407, -112.1119835 33.446686)",1
,11369,,5493,398,1,82.22077623,2,59,,connector,20,"LINESTRING (-112.111812 33.4466665, -112.110989 33.4469407)",1
,11370,,398,5493,1,82.22077623,2,59,,connector,20,"LINESTRING (-112.110989 33.4469407, -112.111812 33.4466665)",1
,11371,,5494,398,1,68.11150101,2,59,,connector,20,"LINESTRING (-112.111639 33.446656, -112.110989 33.4469407)",1
,11372,,398,5494,1,68.11150101,2,59,,connector,20,"LINESTRING (-112.110989 33.4469407, -112.111639 33.446656)",1
,11373,,5495,398,1,54.87011246,2,59,,connector,20,"LINESTRING (-112.1114877059707 33.44667547108524, -112.110989 33.4469407)",1
,11374,,398,5495,1,54.87011246,2,59,,connector,20,"LINESTRING (-112.110989 33.4469407, -112.1114877059707 33.44667547108524)",1
,11375,,5496,398,1,40.69601306,2,59,,connector,20,"LINESTRING (-112.111313 33.446694, -112.110989 33.4469407)",1
,11376,,398,5496,1,40.69601306,2,59,,connector,20,"LINESTRING (-112.110989 33.4469407, -112.111313 33.446694)",1
,11377,,5497,398,1,35.18299997,2,59,,connector,20,"LINESTRING (-112.111164 33.44666, -112.110989 33.4469407)",1
,11378,,398,5497,1,35.18299997,2,59,,connector,20,"LINESTRING (-112.110989 33.4469407, -112.111164 33.44666)",1
,11379,,5498,398,1,33.60697096,2,59,,connector,20,"LINESTRING (-112.110794 33.446686, -112.110989 33.4469407)",1
,11380,,398,5498,1,33.60697096,2,59,,connector,20,"LINESTRING (-112.110989 33.4469407, -112.110794 33.446686)",1
,11381,,5499,398,1,46.98951831,2,59,,connector,20,"LINESTRING (-112.1106392774271 33.44663504027653, -112.110989 33.4469407)",1
,11382,,398,5499,1,46.98951831,2,59,,connector,20,"LINESTRING (-112.110989 33.4469407, -112.1106392774271 33.44663504027653)",1
,11383,,5500,398,1,56.72800217,2,59,,connector,20,"LINESTRING (-112.1104590047594 33.44668632636381, -112.110989 33.4469407)",1
,11384,,398,5500,1,56.72800217,2,59,,connector,20,"LINESTRING (-112.110989 33.4469407, -112.1104590047594 33.44668632636381)",1
,11385,,5501,1587,1,51.49053791,2,59,,connector,20,"LINESTRING (-112.1103245 33.4466735, -112.1098751 33.4469452)",1
,11386,,1587,5501,1,51.49053791,2,59,,connector,20,"LINESTRING (-112.1098751 33.4469452, -112.1103245 33.4466735)",1
,11387,,5502,1587,1,44.14096674,2,59,,connector,20,"LINESTRING (-112.1101364751023 33.44661350594588, -112.1098751 33.4469452)",1
,11388,,1587,5502,1,44.14096674,2,59,,connector,20,"LINESTRING (-112.1098751 33.4469452, -112.1101364751023 33.44661350594588)",1
,11389,,5503,1587,1,32.10893268,2,59,,connector,20,"LINESTRING (-112.1099860653227 33.44667168390158, -112.1098751 33.4469452)",1
,11390,,1587,5503,1,32.10893268,2,59,,connector,20,"LINESTRING (-112.1098751 33.4469452, -112.1099860653227 33.44667168390158)",1
,11391,,5504,1587,1,36.57226874,2,59,,connector,20,"LINESTRING (-112.1097142211147 33.44664493818877, -112.1098751 33.4469452)",1
,11392,,1587,5504,1,36.57226874,2,59,,connector,20,"LINESTRING (-112.1098751 33.4469452, -112.1097142211147 33.44664493818877)",1
,11393,,5505,1925,1,29.88912285,2,59,,connector,20,"LINESTRING (-112.1094854933204 33.44669577771629, -112.1093725 33.4469475)",1
,11394,,1925,5505,1,29.88912285,2,59,,connector,20,"LINESTRING (-112.1093725 33.4469475, -112.1094854933204 33.44669577771629)",1
,11395,,5506,1925,1,46.30448,2,59,,connector,20,"LINESTRING (-112.1093160508235 33.44653374613615, -112.1093725 33.4469475)",1
,11396,,1925,5506,1,46.30448,2,59,,connector,20,"LINESTRING (-112.1093725 33.4469475, -112.1093160508235 33.44653374613615)",1
,11397,,5507,1925,1,37.38005531,2,59,,connector,20,"LINESTRING (-112.1091724811454 33.44665568816562, -112.1093725 33.4469475)",1
,11398,,1925,5507,1,37.38005531,2,59,,connector,20,"LINESTRING (-112.1093725 33.4469475, -112.1091724811454 33.44665568816562)",1
,11399,,5508,277,1,46.99431992,2,59,,connector,20,"LINESTRING (-112.1090161226158 33.44659289218061, -112.1087458 33.4469503)",1
,11400,,277,5508,1,46.99431992,2,59,,connector,20,"LINESTRING (-112.1087458 33.4469503, -112.1090161226158 33.44659289218061)",1
,11401,,5509,1587,1,76.85823451,2,59,,connector,20,"LINESTRING (-112.1099695 33.4462585, -112.1098751 33.4469452)",1
,11402,,1587,5509,1,76.85823451,2,59,,connector,20,"LINESTRING (-112.1098751 33.4469452, -112.1099695 33.4462585)",1
,11403,,5510,1587,1,91.42509355,2,59,,connector,20,"LINESTRING (-112.1098169020821 33.44612442964773, -112.1098751 33.4469452)",1
,11404,,1587,5510,1,91.42509355,2,59,,connector,20,"LINESTRING (-112.1098751 33.4469452, -112.1098169020821 33.44612442964773)",1
,11405,,5511,1587,1,67.70490341,2,59,,connector,20,"LINESTRING (-112.1098405 33.446337, -112.1098751 33.4469452)",1
,11406,,1587,5511,1,67.70490341,2,59,,connector,20,"LINESTRING (-112.1098751 33.4469452, -112.1098405 33.446337)",1
,11407,,5512,278,1,88.14798434,2,59,,connector,20,"LINESTRING (-112.109658 33.446157, -112.108755 33.4459106)",1
,11408,,278,5512,1,88.14798434,2,59,,connector,20,"LINESTRING (-112.108755 33.4459106, -112.109658 33.446157)",1
,11409,,5513,278,1,74.24552685,2,59,,connector,20,"LINESTRING (-112.1094985 33.4461575, -112.108755 33.4459106)",1
,11410,,278,5513,1,74.24552685,2,59,,connector,20,"LINESTRING (-112.108755 33.4459106, -112.1094985 33.4461575)",1
,11411,,5514,278,1,59.42154157,2,59,,connector,20,"LINESTRING (-112.1093405050517 33.44612714962714, -112.108755 33.4459106)",1
,11412,,278,5514,1,59.42154157,2,59,,connector,20,"LINESTRING (-112.108755 33.4459106, -112.1093405050517 33.44612714962714)",1
,11413,,5515,278,1,44.95386348,2,59,,connector,20,"LINESTRING (-112.109154716 33.44613908, -112.108755 33.4459106)",1
,11414,,278,5515,1,44.95386348,2,59,,connector,20,"LINESTRING (-112.108755 33.4459106, -112.109154716 33.44613908)",1
,11415,,5516,1587,1,80.76841792,2,59,,connector,20,"LINESTRING (-112.11015 33.44625600000001, -112.1098751 33.4469452)",1
,11416,,1587,5516,1,80.76841792,2,59,,connector,20,"LINESTRING (-112.1098751 33.4469452, -112.11015 33.44625600000001)",1
,11417,,5517,399,1,67.10202997,2,59,,connector,20,"LINESTRING (-112.110315 33.4461365, -112.1109746 33.445889)",1
,11418,,399,5517,1,67.10202997,2,59,,connector,20,"LINESTRING (-112.1109746 33.445889, -112.110315 33.4461365)",1
,11419,,5518,399,1,51.51158153,2,59,,connector,20,"LINESTRING (-112.1104933934545 33.4461200530909, -112.1109746 33.445889)",1
,11420,,399,5518,1,51.51158153,2,59,,connector,20,"LINESTRING (-112.1109746 33.445889, -112.1104933934545 33.4461200530909)",1
,11421,,5519,399,1,40.19126346,2,59,,connector,20,"LINESTRING (-112.1106465 33.44612499999999, -112.1109746 33.445889)",1
,11422,,399,5519,1,40.19126346,2,59,,connector,20,"LINESTRING (-112.1109746 33.445889, -112.1106465 33.44612499999999)",1
,11423,,5520,399,1,44.00780804,2,59,,connector,20,"LINESTRING (-112.110787 33.4462525, -112.1109746 33.445889)",1
,11424,,399,5520,1,44.00780804,2,59,,connector,20,"LINESTRING (-112.1109746 33.445889, -112.110787 33.4462525)",1
,11425,,5521,1361,1,25.77682597,2,59,,connector,20,"LINESTRING (-112.1090035 33.44726199999999, -112.108744 33.4473448)",1
,11426,,1361,5521,1,25.77682597,2,59,,connector,20,"LINESTRING (-112.108744 33.4473448, -112.1090035 33.44726199999999)",1
,11427,,5522,1925,1,34.89987611,2,59,,connector,20,"LINESTRING (-112.10917 33.44721199999999, -112.1093725 33.4469475)",1
,11428,,1925,5522,1,34.89987611,2,59,,connector,20,"LINESTRING (-112.1093725 33.4469475, -112.10917 33.44721199999999)",1
,11429,,5523,1925,1,33.33135652,2,59,,connector,20,"LINESTRING (-112.109347 33.4472465, -112.1093725 33.4469475)",1
,11430,,1925,5523,1,33.33135652,2,59,,connector,20,"LINESTRING (-112.1093725 33.4469475, -112.109347 33.4472465)",1
,11431,,5524,1925,1,33.32537328,2,59,,connector,20,"LINESTRING (-112.109489 33.447231, -112.1093725 33.4469475)",1
,11432,,1925,5524,1,33.32537328,2,59,,connector,20,"LINESTRING (-112.1093725 33.4469475, -112.109489 33.447231)",1
,11433,,5525,1587,1,36.30299409,2,59,,connector,20,"LINESTRING (-112.1096715 33.44722400000001, -112.1098751 33.4469452)",1
,11434,,1587,5525,1,36.30299409,2,59,,connector,20,"LINESTRING (-112.1098751 33.4469452, -112.1096715 33.44722400000001)",1
,11435,,5526,1587,1,35.75572617,2,59,,connector,20,"LINESTRING (-112.1098295 33.4472645, -112.1098751 33.4469452)",1
,11436,,1587,5526,1,35.75572617,2,59,,connector,20,"LINESTRING (-112.1098751 33.4469452, -112.1098295 33.4472645)",1
,11437,,5527,1587,1,34.58795808,2,59,,connector,20,"LINESTRING (-112.1100017892083 33.44723774415361, -112.1098751 33.4469452)",1
,11438,,1587,5527,1,34.58795808,2,59,,connector,20,"LINESTRING (-112.1098751 33.4469452, -112.1100017892083 33.44723774415361)",1
,11439,,5528,1587,1,41.76287945,2,59,,connector,20,"LINESTRING (-112.110154 33.44724, -112.1098751 33.4469452)",1
,11440,,1587,5528,1,41.76287945,2,59,,connector,20,"LINESTRING (-112.1098751 33.4469452, -112.110154 33.44724)",1
,11441,,5529,1587,1,51.40784406,2,59,,connector,20,"LINESTRING (-112.1103125 33.447229, -112.1098751 33.4469452)",1
,11442,,1587,5529,1,51.40784406,2,59,,connector,20,"LINESTRING (-112.1098751 33.4469452, -112.1103125 33.447229)",1
,11443,,5530,398,1,58.14148304,2,59,,connector,20,"LINESTRING (-112.110476 33.447241, -112.110989 33.4469407)",1
,11444,,398,5530,1,58.14148304,2,59,,connector,20,"LINESTRING (-112.110989 33.4469407, -112.110476 33.447241)",1
,11445,,5531,398,1,47.58047278,2,59,,connector,20,"LINESTRING (-112.11064915 33.44726115, -112.110989 33.4469407)",1
,11446,,398,5531,1,47.58047278,2,59,,connector,20,"LINESTRING (-112.110989 33.4469407, -112.11064915 33.44726115)",1
,11447,,5532,398,1,35.89647726,2,59,,connector,20,"LINESTRING (-112.1108035 33.44722400000001, -112.110989 33.4469407)",1
,11448,,398,5532,1,35.89647726,2,59,,connector,20,"LINESTRING (-112.110989 33.4469407, -112.1108035 33.44722400000001)",1
,11449,,5533,397,1,62.44648354,2,59,,connector,20,"LINESTRING (-112.110618 33.447569, -112.1109922 33.4480358)",1
,11450,,397,5533,1,62.44648354,2,59,,connector,20,"LINESTRING (-112.1109922 33.4480358, -112.110618 33.447569)",1
,11451,,5534,397,1,39.6240226,2,59,,connector,20,"LINESTRING (-112.110799 33.44771799999999, -112.1109922 33.4480358)",1
,11452,,397,5534,1,39.6240226,2,59,,connector,20,"LINESTRING (-112.1109922 33.4480358, -112.110799 33.44771799999999)",1
,11453,,5535,397,1,44.26229825,2,59,,connector,20,"LINESTRING (-112.110636 33.447771, -112.1109922 33.4480358)",1
,11454,,397,5535,1,44.26229825,2,59,,connector,20,"LINESTRING (-112.1109922 33.4480358, -112.110636 33.447771)",1
,11455,,5536,397,1,54.74394329,2,59,,connector,20,"LINESTRING (-112.110491 33.447776, -112.1109922 33.4480358)",1
,11456,,397,5536,1,54.74394329,2,59,,connector,20,"LINESTRING (-112.1109922 33.4480358, -112.110491 33.447776)",1
,11457,,5537,397,1,69.23955814,2,59,,connector,20,"LINESTRING (-112.1103299455095 33.44774875107358, -112.1109922 33.4480358)",1
,11458,,397,5537,1,69.23955814,2,59,,connector,20,"LINESTRING (-112.1109922 33.4480358, -112.1103299455095 33.44774875107358)",1
,11459,,5538,397,1,81.59479111,2,59,,connector,20,"LINESTRING (-112.1101625 33.4477925, -112.1109922 33.4480358)",1
,11460,,397,5538,1,81.59479111,2,59,,connector,20,"LINESTRING (-112.1109922 33.4480358, -112.1101625 33.4477925)",1
,11461,,5539,1587,1,81.64277126,2,59,,connector,20,"LINESTRING (-112.1101155 33.4476515, -112.1098751 33.4469452)",1
,11462,,1587,5539,1,81.64277126,2,59,,connector,20,"LINESTRING (-112.1098751 33.4469452, -112.1101155 33.4476515)",1
,11463,,5540,1587,1,93.25006658,2,59,,connector,20,"LINESTRING (-112.110003 33.447777, -112.1098751 33.4469452)",1
,11464,,1587,5540,1,93.25006658,2,59,,connector,20,"LINESTRING (-112.1098751 33.4469452, -112.110003 33.447777)",1
,11465,,5541,1587,1,92.44129105,2,59,,connector,20,"LINESTRING (-112.1098192408249 33.44777523694651, -112.1098751 33.4469452)",1
,11466,,1587,5541,1,92.44129105,2,59,,connector,20,"LINESTRING (-112.1098751 33.4469452, -112.1098192408249 33.44777523694651)",1
,11467,,5542,276,1,88.62302112,2,59,,connector,20,"LINESTRING (-112.1096565 33.44775550000001, -112.1087701 33.4480525)",1
,11468,,276,5542,1,88.62302112,2,59,,connector,20,"LINESTRING (-112.1087701 33.4480525, -112.1096565 33.44775550000001)",1
,11469,,5543,276,1,74.49431395,2,59,,connector,20,"LINESTRING (-112.1095029277132 33.44777875125764, -112.1087701 33.4480525)",1
,11470,,276,5543,1,74.49431395,2,59,,connector,20,"LINESTRING (-112.1087701 33.4480525, -112.1095029277132 33.44777875125764)",1
,11471,,5544,276,1,59.79814649,2,59,,connector,20,"LINESTRING (-112.10932 33.44777199999999, -112.1087701 33.4480525)",1
,11472,,276,5544,1,59.79814649,2,59,,connector,20,"LINESTRING (-112.1087701 33.4480525, -112.10932 33.44777199999999)",1
,11473,,5545,276,1,48.28331812,2,59,,connector,20,"LINESTRING (-112.1091805 33.4477855, -112.1087701 33.4480525)",1
,11474,,276,5545,1,48.28331812,2,59,,connector,20,"LINESTRING (-112.1087701 33.4480525, -112.1091805 33.4477855)",1
,11475,,5546,1844,1,34.06016346,2,59,,connector,20,"LINESTRING (-112.108987105879 33.44770949207016, -112.108669 33.4475566)",1
,11476,,1844,5546,1,34.06016346,2,59,,connector,20,"LINESTRING (-112.108669 33.4475566, -112.108987105879 33.44770949207016)",1
,11477,,5547,397,1,37.55771597,2,59,,connector,20,"LINESTRING (-112.1111775 33.4477355, -112.1109922 33.4480358)",1
,11478,,397,5547,1,37.55771597,2,59,,connector,20,"LINESTRING (-112.1109922 33.4480358, -112.1111775 33.4477355)",1
,11479,,5548,397,1,44.45720919,2,59,,connector,20,"LINESTRING (-112.1113377248432 33.44775879301674, -112.1109922 33.4480358)",1
,11480,,397,5548,1,44.45720919,2,59,,connector,20,"LINESTRING (-112.1109922 33.4480358, -112.1113377248432 33.44775879301674)",1
,11481,,5549,397,1,55.93536598,2,59,,connector,20,"LINESTRING (-112.1114875 33.44774900000001, -112.1109922 33.4480358)",1
,11482,,397,5549,1,55.93536598,2,59,,connector,20,"LINESTRING (-112.1109922 33.4480358, -112.1114875 33.44774900000001)",1
,11483,,5550,397,1,69.16257121,2,59,,connector,20,"LINESTRING (-112.1116725 33.4477815, -112.1109922 33.4480358)",1
,11484,,397,5550,1,69.16257121,2,59,,connector,20,"LINESTRING (-112.1109922 33.4480358, -112.1116725 33.4477815)",1
,11485,,5551,397,1,96.30979247,2,59,,connector,20,"LINESTRING (-112.1119865 33.447787, -112.1109922 33.4480358)",1
,11486,,397,5551,1,96.30979247,2,59,,connector,20,"LINESTRING (-112.1109922 33.4480358, -112.1119865 33.447787)",1
,11487,,5552,13,1,97.57328961,2,59,,connector,20,"LINESTRING (-112.1121645 33.447617, -112.1131596 33.4473331)",1
,11488,,13,5552,1,97.57328961,2,59,,connector,20,"LINESTRING (-112.1131596 33.4473331, -112.1121645 33.447617)",1
,11489,,5553,13,1,83.55489659,2,59,,connector,20,"LINESTRING (-112.1123285 33.4476225, -112.1131596 33.4473331)",1
,11490,,13,5553,1,83.55489659,2,59,,connector,20,"LINESTRING (-112.1131596 33.4473331, -112.1123285 33.4476225)",1
,11491,,5554,1122,1,83.82683311,2,59,,connector,20,"LINESTRING (-112.1123085 33.44779399999999, -112.1131706 33.4480196)",1
,11492,,1122,5554,1,83.82683311,2,59,,connector,20,"LINESTRING (-112.1131706 33.4480196, -112.1123085 33.44779399999999)",1
,11493,,5555,1122,1,71.49642726,2,59,,connector,20,"LINESTRING (-112.112468 33.4477555, -112.1131706 33.4480196)",1
,11494,,1122,5555,1,71.49642726,2,59,,connector,20,"LINESTRING (-112.1131706 33.4480196, -112.112468 33.4477555)",1
,11495,,5556,1122,1,52.30541577,2,59,,connector,20,"LINESTRING (-112.1126862493225 33.44777888346883, -112.1131706 33.4480196)",1
,11496,,1122,5556,1,52.30541577,2,59,,connector,20,"LINESTRING (-112.1131706 33.4480196, -112.1126862493225 33.44777888346883)",1
,11497,,5557,1122,1,36.20141999,2,59,,connector,20,"LINESTRING (-112.1129935 33.4477295, -112.1131706 33.4480196)",1
